Country Name,Region,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD in billions),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
Angola,Sub-Saharan Africa,Upper middle income,2006,47.215,14.539,144.715,52.381,2599.57,1.5,96.2,51.143,16.163,17.674
Angola,Sub-Saharan Africa,Upper middle income,2005,47.453,15.24,109.295,36.971,1902.42,1.143,101.3,50.165,15.588,20.532
Angola,Sub-Saharan Africa,Upper middle income,2004,47.639,15.903,87.535,23.552,1255.56,0.465,106.2,49.263,15.046,23.643
Angola,Sub-Saharan Africa,Upper middle income,2003,47.786,16.522,95.853,17.813,982.961,0.371,110.8,48.44,14.536,23.925
Angola,Sub-Saharan Africa,Upper middle income,2002,47.911,17.09,86.019,15.286,872.494,0.27,115.1,47.702,14.053,23.896
Angola,Sub-Saharan Africa,Upper middle income,2001,48.027,17.597,82.617,8.936,527.334,0.136,118.9,47.059,13.592,23.115
Angola,Sub-Saharan Africa,Upper middle income,2000,48.15,18.036,75.265,9.13,556.836,0.105,122.2,46.522,13.151,22.885
Angola,Sub-Saharan Africa,Upper middle income,1999,48.293,18.404,71.911,6.153,387.784,0.072,125.1,46.093,12.727,20.897
Angola,Sub-Saharan Africa,Upper middle income,1998,48.46,18.706,73.309,6.506,423.594,0.018,127.5,45.763,12.32,20.438
Angola,Sub-Saharan Africa,Upper middle income,1997,48.652,18.952,69.327,7.648,514.295,0.006,129.5,45.519,11.929,21.465
Angola,Sub-Saharan Africa,Upper middle income,1996,48.87,19.146,51.109,7.526,522.644,0.001,130.8,45.35,11.551,20.066
Angola,Sub-Saharan Africa,Upper middle income,1995,49.113,19.292,49.264,5.539,397.179,0.001,131.7,45.246,11.186,21.148
Angola,Sub-Saharan Africa,Upper middle income,1994,49.378,19.396,50.653,4.438,328.673,0.001,132.1,45.201,10.832,21.159
Angola,Sub-Saharan Africa,Upper middle income,1993,49.652,19.464,52.008,5.769,441.201,0.001,132.2,45.201,10.488,21.25
Angola,Sub-Saharan Africa,Upper middle income,1992,49.919,19.506,53.487,8.308,656.362,0.001,132.1,45.23,10.153,20.925
Angola,Sub-Saharan Africa,Upper middle income,1991,50.168,19.533,54.454,10.604,865.693,0.001,132.1,45.271,9.825,22.602
Angola,Sub-Saharan Africa,Upper middle income,1990,50.383,19.555,53.172,11.229,947.704,0.0,132.0,45.306,9.504,22.602
Angola,Sub-Saharan Africa,Upper middle income,1989,50.547,19.579,53.602,10.201,890.554,0.0,131.9,45.324,9.188,22.602
Angola,Sub-Saharan Africa,Upper middle income,1988,50.657,19.61,55.204,8.769,792.303,0.0,132.0,45.317,8.878,22.602
Angola,Sub-Saharan Africa,Upper middle income,1987,50.711,19.651,56.786,8.084,756.262,0.0,132.4,45.283,8.574,22.602
Angola,Sub-Saharan Africa,Upper middle income,1986,50.712,19.71,58.526,7.072,685.27,0.0,132.9,45.213,8.278,22.602
Angola,Sub-Saharan Africa,Upper middle income,1985,50.663,19.789,60.63,7.554,758.238,0.0,133.6,45.107,7.991,22.602
Angola,Sub-Saharan Africa,Upper middle income,1984,50.569,19.889,52.211,6.131,637.715,0.0,134.7,44.966,7.712,22.602
Angola,Sub-Saharan Africa,Upper middle income,1983,50.449,20.009,63.267,5.784,623.441,0.0,135.9,44.799,7.442,22.602
Angola,Sub-Saharan Africa,Upper middle income,1982,50.322,20.145,60.315,5.55,619.961,0.0,137.3,44.611,7.181,22.602
Angola,Sub-Saharan Africa,Upper middle income,1981,50.207,20.298,58.562,5.55,642.384,0.0,139.2,44.404,6.931,22.602
Angola,Sub-Saharan Africa,Upper middle income,1980,50.134,20.467,60.662,5.93,710.982,0.0,140.7,44.178,6.691,22.602
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2018,15.53,6.316,3529.663,1.624,16864.4,76.0,5.0,76.752,218.832,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2017,15.53,6.316,3529.663,1.51,15824.7,76.0,5.2,76.752,216.877,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2016,15.717,6.27,3529.663,1.465,15494.3,73.0,5.4,76.617,214.834,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2015,15.883,6.227,3529.663,1.359,14526.6,70.0,5.7,76.483,212.65,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2014,16.026,6.188,3529.663,1.276,13780.8,67.78,6.0,76.349,210.368,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2013,16.152,6.151,3529.663,1.193,13035.1,63.4,6.3,76.218,207.991,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2012,16.272,6.116,3529.663,1.211,13399.2,58.0,6.7,76.087,205.475,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2011,16.396,6.085,3529.663,1.142,12795.6,52.0,7.2,75.956,202.848,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2010,16.547,6.055,3529.663,1.152,13092.1,47.0,7.7,75.823,200.064,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2009,16.749,6.026,3529.663,1.224,14113.1,42.0,8.2,75.683,197.15,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2008,17.014,5.999,3529.663,1.368,16024.3,38.0,8.7,75.535,194.084,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2007,17.341,5.976,3529.663,1.311,15607.1,34.0,9.2,75.376,190.968,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2006,17.72,5.96,3529.663,1.157,13989.7,30.0,9.7,75.204,187.964,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2005,18.137,5.955,3529.663,1.022,12547.6,27.0,10.2,75.019,185.148,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2004,18.566,5.967,3529.663,0.92,11446.6,24.266,10.8,74.821,182.582,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2003,18.977,5.999,3529.663,0.856,10790.0,17.229,11.3,74.613,180.227,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2002,19.339,6.051,3529.663,0.815,10404.4,12.5,11.9,74.395,177.943,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2001,19.635,6.124,3529.663,0.801,10370.7,8.899,12.5,74.171,175.482,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2000,19.84,6.216,3529.663,0.83,10920.8,6.482,13.1,73.94,172.764,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1999,19.943,6.328,3529.663,0.766,10260.6,5.301,13.9,73.705,169.714,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1998,19.95,6.453,3529.663,0.728,9940.19,4.072,14.7,73.465,166.418,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1997,19.879,6.584,3529.663,0.681,9492.04,3.481,15.5,73.222,162.964,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1996,19.741,6.712,3529.663,0.634,9030.98,2.858,16.4,72.977,159.484,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1995,19.555,6.827,3529.663,0.577,8406.59,2.201,17.4,72.732,156.068,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1994,19.344,6.918,3529.663,0.589,8770.75,2.201,18.5,72.489,152.736,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1993,19.132,6.979,3529.663,0.535,8136.17,2.201,19.6,72.247,149.493,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1992,18.938,7.009,3529.663,0.499,7744.27,2.201,20.9,72.006,146.525,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1991,18.776,7.008,3529.663,0.482,7601.85,2.201,22.2,71.765,144.016,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1990,18.659,6.98,3529.663,0.459,7348.21,0.0,23.6,71.52,142.109,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1989,18.587,6.932,3529.663,0.439,7076.42,0.0,25.1,71.267,140.927,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1988,18.549,6.874,3529.663,0.399,6453.48,0.0,26.7,71.004,140.389,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1987,18.534,6.818,3529.663,0.337,5463.24,0.0,28.5,70.728,140.266,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1986,18.535,6.768,3529.663,0.29,4703.18,0.0,30.3,70.44,140.35,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1985,18.525,6.729,3529.663,0.241,3899.33,0.0,32.4,70.137,140.423,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1984,18.47,6.703,3529.663,0.208,3372.49,0.0,32.4,69.82,140.423,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1983,18.365,6.687,3529.663,0.182,2947.94,0.0,32.4,69.491,140.425,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1982,18.228,6.679,3529.663,0.164,2660.6,0.0,32.4,69.156,140.407,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1981,18.097,6.681,3529.663,0.148,2392.26,0.0,32.4,68.818,140.455,8.091
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1980,18.047,6.695,3529.663,0.131,2124.48,0.0,32.4,68.482,140.602,8.091
Argentina,Latin America & Caribbean,High income: nonOECD,2018,17.205,7.616,3074.7,518.0,11652.6,74.295,8.8,76.372,16.259,9.483
Argentina,Latin America & Caribbean,High income: nonOECD,2017,17.205,7.616,3074.7,643.0,14591.9,74.295,9.3,76.372,16.094,8.347
Argentina,Latin America & Caribbean,High income: nonOECD,2016,17.383,7.626,3074.7,558.0,12790.2,70.969,9.7,76.221,15.928,8.016
Argentina,Latin America & Caribbean,High income: nonOECD,2015,17.548,7.638,3074.7,595.0,13789.1,68.043,10.2,76.068,15.761,7.643
Argentina,Latin America & Caribbean,High income: nonOECD,2014,17.698,7.651,3074.7,526.0,12334.8,64.7,10.7,75.913,15.592,7.268
Argentina,Latin America & Caribbean,High income: nonOECD,2013,17.831,7.665,2967.38,552.0,13080.3,59.9,11.3,75.756,15.421,7.1
Argentina,Latin America & Caribbean,High income: nonOECD,2012,17.949,7.68,3000.6,546.0,13082.7,55.8,11.8,75.598,15.25,7.217
Argentina,Latin America & Caribbean,High income: nonOECD,2011,18.055,7.694,2929.08,530.0,12848.9,51.0,12.4,75.439,15.077,7.179
Argentina,Latin America & Caribbean,High income: nonOECD,2010,18.154,7.708,2877.65,424.0,10386.0,45.0,12.9,75.278,14.904,7.714
Argentina,Latin America & Caribbean,High income: nonOECD,2009,18.252,7.722,2730.12,333.0,8225.14,34.0,13.3,75.116,14.793,8.645
Argentina,Latin America & Caribbean,High income: nonOECD,2008,18.355,7.735,2772.84,362.0,9020.87,28.113,13.7,74.952,14.646,7.837
Argentina,Latin America & Caribbean,High income: nonOECD,2007,18.469,7.749,2455.66,288.0,7245.45,25.947,14.0,74.787,14.501,8.47
Argentina,Latin America & Caribbean,High income: nonOECD,2006,18.596,7.762,2374.1,233.0,5919.01,20.927,14.4,74.62,14.357,10.077
Argentina,Latin America & Caribbean,High income: nonOECD,2005,18.735,7.775,2408.43,199.0,5109.85,17.721,14.8,74.451,14.212,11.506
Argentina,Latin America & Caribbean,High income: nonOECD,2004,18.879,7.788,2293.31,165.0,4277.72,16.037,15.3,74.28,14.065,13.522
Argentina,Latin America & Caribbean,High income: nonOECD,2003,19.026,7.802,2180.33,128.0,3349.81,11.914,15.8,74.107,13.918,15.36
Argentina,Latin America & Caribbean,High income: nonOECD,2002,19.175,7.815,2014.48,97.724,2593.4,10.882,16.3,73.932,13.769,19.59
Argentina,Latin America & Caribbean,High income: nonOECD,2001,19.328,7.83,2120.58,269.0,7208.37,9.781,16.9,73.755,13.621,17.32
Argentina,Latin America & Caribbean,High income: nonOECD,2000,19.499,7.845,2088.81,284.0,7708.1,7.039,17.5,73.576,13.473,15.0
Argentina,Latin America & Caribbean,High income: nonOECD,1999,19.702,7.862,2033.77,284.0,7774.74,3.284,18.2,73.396,13.325,14.05
Argentina,Latin America & Caribbean,High income: nonOECD,1998,19.945,7.879,1967.25,299.0,8289.51,0.831,18.9,73.213,13.178,12.65
Argentina,Latin America & Caribbean,High income: nonOECD,1997,20.229,7.898,1848.0,293.0,8213.13,0.28,19.7,73.029,13.029,14.82
Argentina,Latin America & Caribbean,High income: nonOECD,1996,20.545,7.92,1728.12,272.0,7721.35,0.142,20.5,72.843,12.879,17.11
Argentina,Latin America & Caribbean,High income: nonOECD,1995,20.881,7.946,1648.9,258.0,7408.71,0.086,21.5,72.651,12.726,18.8
Argentina,Latin America & Caribbean,High income: nonOECD,1994,21.214,7.979,1576.77,257.0,7483.14,0.044,22.4,72.453,12.571,11.76
Argentina,Latin America & Caribbean,High income: nonOECD,1993,21.526,8.018,1496.9,237.0,6969.12,0.03,23.3,72.246,12.413,10.1
Argentina,Latin America & Caribbean,High income: nonOECD,1992,21.802,8.063,1410.38,229.0,6823.54,0.003,24.2,72.032,12.252,6.36
Argentina,Latin America & Caribbean,High income: nonOECD,1991,22.036,8.112,1347.59,190.0,5735.36,0.003,24.9,71.813,12.087,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1990,22.226,8.163,1303.98,141.0,4333.48,0.0,25.3,71.594,11.919,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1989,22.372,8.209,1320.36,76.637,2383.87,0.0,25.5,71.384,11.747,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1988,22.493,8.249,1452.31,126.0,3985.19,0.0,25.6,71.186,11.572,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1987,22.606,8.281,1413.85,111.0,3562.88,0.0,25.7,71.001,11.395,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1986,22.727,8.307,1330.37,111.0,3613.62,0.0,26.1,70.825,11.218,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1985,22.889,8.331,1288.87,88.417,2926.13,0.0,27.0,70.65,11.041,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1984,23.128,8.361,1300.8,79.092,2659.71,0.0,28.2,70.466,10.866,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1983,23.451,8.402,1259.17,104.0,3553.38,0.0,29.9,70.262,10.692,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1982,23.846,8.457,1208.67,84.308,2927.9,0.0,31.8,70.033,10.522,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1981,24.288,8.525,1197.59,78.677,2776.32,0.0,34.2,69.777,10.355,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1980,24.718,8.601,1243.63,76.962,2758.84,0.0,37.0,69.496,10.194,5.44
Armenia,Europe & Central Asia,Lower middle income,2018,14.298,9.862,1961.61,12.433,4212.07,64.745,11.0,74.797,103.68,17.712
Armenia,Europe & Central Asia,Lower middle income,2017,14.298,9.862,1961.61,11.528,3914.5,64.745,11.6,74.797,103.436,17.827
Armenia,Europe & Central Asia,Lower middle income,2016,14.568,9.849,1961.61,10.546,3591.83,64.346,12.2,74.64,103.131,17.617
Armenia,Europe & Central Asia,Lower middle income,2015,14.795,9.823,1961.61,10.553,3607.3,59.102,12.8,74.467,102.759,18.261
Armenia,Europe & Central Asia,Lower middle income,2014,14.979,9.796,1961.61,11.61,3986.23,54.623,13.5,74.273,102.297,17.498
Armenia,Europe & Central Asia,Lower middle income,2013,15.125,9.774,1931.26,11.122,3838.19,41.9,14.2,74.056,101.777,16.179
Armenia,Europe & Central Asia,Lower middle income,2012,15.232,9.761,1892.01,10.619,3681.86,37.5,14.9,73.82,101.308,17.31
Armenia,Europe & Central Asia,Lower middle income,2011,15.297,9.753,1807.03,10.142,3525.8,32.0,15.7,73.572,101.038,18.443
Armenia,Europe & Central Asia,Lower middle income,2010,15.304,9.739,1726.26,9.26,3218.37,25.0,16.5,73.331,101.065,19.008
Armenia,Europe & Central Asia,Lower middle income,2009,15.233,9.699,1661.3,8.648,2994.34,15.3,17.4,73.118,101.443,18.74
Armenia,Europe & Central Asia,Lower middle income,2008,15.08,9.621,1669.41,11.662,4010.86,6.21,18.3,72.946,102.129,16.368
Armenia,Europe & Central Asia,Lower middle income,2007,14.855,9.502,1773.16,9.206,3139.28,6.021,19.3,72.815,103.007,9.812
Armenia,Europe & Central Asia,Lower middle income,2006,14.572,9.346,1639.79,6.384,2158.14,5.632,20.2,72.716,103.91,10.281
Armenia,Europe & Central Asia,Lower middle income,2005,14.244,9.168,1521.5,4.9,1643.75,5.253,21.3,72.626,104.716,10.8
Armenia,Europe & Central Asia,Lower middle income,2004,13.884,8.986,1440.32,3.577,1191.92,4.899,22.4,72.513,105.399,11.216
Armenia,Europe & Central Asia,Lower middle income,2003,13.524,8.824,1320.44,2.807,930.127,4.575,23.5,72.348,106.004,11.233
Armenia,Europe & Central Asia,Lower middle income,2002,13.208,8.697,1236.33,2.376,783.241,1.96,24.6,72.112,106.568,11.517
Armenia,Europe & Central Asia,Lower middle income,2001,12.98,8.612,1269.22,2.118,694.423,1.631,25.8,71.8,107.154,11.439
Armenia,Europe & Central Asia,Lower middle income,2000,12.91,8.575,1297.57,1.912,622.742,1.3,27.1,71.409,107.818,11.253
Armenia,Europe & Central Asia,Lower middle income,1999,13.062,8.583,1307.53,1.845,597.433,0.971,28.4,70.944,108.501,11.2
Armenia,Europe & Central Asia,Lower middle income,1998,13.457,8.622,1308.59,1.894,609.172,0.129,29.7,70.434,109.192,9.4
Armenia,Europe & Central Asia,Lower middle income,1997,14.092,8.674,1509.05,1.639,523.283,0.112,31.1,69.912,110.049,10.8
Armenia,Europe & Central Asia,Lower middle income,1996,14.947,8.728,1219.93,1.597,504.059,0.095,32.5,69.404,111.283,9.3
Armenia,Europe & Central Asia,Lower middle income,1995,15.991,8.769,1050.24,1.468,456.375,0.053,34.0,68.938,113.008,6.7
Armenia,Europe & Central Asia,Lower middle income,1994,17.172,8.785,1045.48,1.315,400.515,0.009,35.5,68.538,115.338,6.6
Armenia,Europe & Central Asia,Lower middle income,1993,18.41,8.769,1195.03,1.201,357.203,0.009,37.0,68.218,118.128,5.3
Armenia,Europe & Central Asia,Lower middle income,1992,19.627,8.716,1962.64,1.273,369.633,0.009,38.6,67.99,120.928,1.8
Armenia,Europe & Central Asia,Lower middle income,1991,20.764,8.619,2689.67,2.069,590.121,0.009,40.2,67.87,123.121,1.6
Armenia,Europe & Central Asia,Lower middle income,1990,21.768,8.473,2722.59,2.257,637.855,0.0,41.8,67.879,124.277,1.6
Armenia,Europe & Central Asia,Lower middle income,1989,22.609,8.273,2722.59,2.257,637.855,0.0,43.5,68.038,124.218,1.6
Armenia,Europe & Central Asia,Lower middle income,1988,23.292,8.028,2722.59,2.257,637.855,0.0,49.0,68.332,123.1,1.6
Armenia,Europe & Central Asia,Lower middle income,1987,23.826,7.751,2722.59,2.257,637.855,0.0,46.7,68.732,121.249,1.6
Armenia,Europe & Central Asia,Lower middle income,1986,24.207,7.457,2722.59,2.257,637.855,0.0,48.5,69.205,119.152,1.6
Armenia,Europe & Central Asia,Lower middle income,1985,24.431,7.166,2722.59,2.257,637.855,0.0,50.2,69.698,117.174,1.6
Armenia,Europe & Central Asia,Lower middle income,1984,24.502,6.899,2722.59,2.257,637.855,0.0,51.9,70.15,115.406,1.6
Armenia,Europe & Central Asia,Lower middle income,1983,24.446,6.671,2722.59,2.257,637.855,0.0,53.8,70.519,113.755,1.6
Armenia,Europe & Central Asia,Lower middle income,1982,24.297,6.489,2722.59,2.257,637.855,0.0,55.8,70.776,112.177,1.6
Armenia,Europe & Central Asia,Lower middle income,1981,24.082,6.36,2722.59,2.257,637.855,0.0,57.8,70.91,110.576,1.6
Armenia,Europe & Central Asia,Lower middle income,1980,23.823,6.274,2722.59,2.257,637.855,0.0,59.8,70.937,108.878,1.6
Aruba,Latin America & Caribbean,High income: nonOECD,2018,11.532,8.907,3529.663,2.701,25630.3,97.17,39.93,76.01,588.028,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2017,11.532,8.907,3529.663,2.701,25630.3,97.17,39.93,76.01,585.367,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2016,11.404,8.765,3529.663,2.647,25239.6,93.542,39.93,75.868,582.622,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2015,11.281,8.627,3529.663,2.692,25796.4,88.661,39.93,75.725,579.672,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2014,11.179,8.488,3529.663,2.65,25533.6,83.78,39.93,75.583,576.522,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2013,11.111,8.347,3529.663,2.582,25025.1,78.9,39.93,75.441,573.106,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2012,11.09,8.205,3529.663,2.535,24713.7,74.0,39.93,75.299,569.778,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2011,11.123,8.061,3529.663,2.55,24986.0,69.0,39.93,75.158,566.922,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2010,11.214,7.918,3529.663,2.39,23512.6,62.0,39.93,75.017,564.828,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2009,11.361,7.78,3529.663,2.499,24630.5,58.0,39.93,74.872,563.639,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2008,11.556,7.648,3529.663,2.745,27084.7,52.0,39.93,74.725,563.1,8.091
Aruba,Latin America & Caribbean,High income: nonOECD,2007,11.788,7.527,3529.663,2.615,25835.1,30.9,39.93,74.576,562.344,8.091
