Country Name,Region,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD in billions),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2016,15.717,6.27,,1.46463,15494.3,73.0,5.4,76.617,214.834,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2015,15.883,6.227,,1.35919,14526.6,70.0,5.7,76.483,212.65,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2014,16.026,6.188,,1.27558,13780.8,67.78,6.0,76.349,210.368,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2013,16.152,6.151,,1.19292,13035.1,63.4,6.3,76.218,207.991,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2012,16.272,6.116,,1.21141,13399.2,58.0,6.7,76.087,205.475,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2011,16.396,6.085,,1.14204,12795.6,52.0,7.2,75.956,202.848,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2010,16.547,6.055,,1.15247,13092.1,47.0,7.7,75.823,200.064,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2009,16.749,6.026,,1.224252999,14113.1,42.0,8.2,75.683,197.15,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2008,17.014,5.999,,1.36843,16024.3,38.0,8.7,75.535,194.084,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2007,17.341,5.976,,1.3114,15607.1,34.0,9.2,75.376,190.968,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2006,17.72,5.96,,1.15701,13989.7,30.0,9.7,75.204,187.964,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2005,18.137,5.955,,1.02219,12547.6,27.0,10.2,75.019,185.148,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2004,18.566,5.967,,0.919577,11446.6,24.2665,10.8,74.821,182.582,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2003,18.977,5.999,,0.855643,10790.0,17.2286,11.3,74.613,180.227,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2002,19.339,6.051,,0.814615,10404.4,12.5,11.9,74.395,177.943,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2001,19.635,6.124,,0.80074,10370.7,8.89929,12.5,74.171,175.482,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,2000,19.84,6.216,,0.830159,10920.8,6.48223,13.1,73.94,172.764,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1999,19.943,6.328,,0.766199,10260.6,5.30068,13.9,73.705,169.714,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1998,19.95,6.453,,0.727861,9940.19,4.07172,14.7,73.465,166.418,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1997,19.879,6.584,,0.680617,9492.04,3.48054,15.5,73.222,162.964,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1996,19.741,6.712,,0.633731,9030.98,2.85845,16.4,72.977,159.484,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1995,19.555,6.827,,0.577281,8406.59,2.20077,17.4,72.732,156.068,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1994,19.344,6.918,,0.58943,8770.75,,18.5,72.489,152.736,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1993,19.132,6.979,,0.535173,8136.17,,19.6,72.247,149.493,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1992,18.938,7.009,,0.499281,7744.27,,20.9,72.006,146.525,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1991,18.776,7.008,,0.481706,7601.85,,22.2,71.765,144.016,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1990,18.659,6.98,,0.459469,7348.21,0.0,23.6,71.52,142.109,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1989,18.587,6.932,,0.438795,7076.42,,25.1,71.267,140.927,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1988,18.549,6.874,,0.398638,6453.48,,26.7,71.004,140.389,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1987,18.534,6.818,,0.337175,5463.24,,28.5,70.728,140.266,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1986,18.535,6.768,,0.29044,4703.18,,30.3,70.44,140.35,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1985,18.525,6.729,,0.240924,3899.33,,32.4,70.137,140.423,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1984,18.47,6.703,,0.208373,3372.49,,,69.82,140.423,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1983,18.365,6.687,,0.182144,2947.94,,,69.491,140.425,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1982,18.228,6.679,,0.164369,2660.6,,,69.156,140.407,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1981,18.097,6.681,,0.147842,2392.26,,,68.818,140.455,
Antigua and Barbuda,Latin America & Caribbean,High income: nonOECD,1980,18.047,6.695,,0.131431,2124.48,,,68.482,140.602,
Argentina,Latin America & Caribbean,High income: nonOECD,2018,,,,518.0,11652.6,,8.8,,16.2585,9.483
Argentina,Latin America & Caribbean,High income: nonOECD,2017,17.205,7.616,,643.0,14591.9,74.2949,9.3,76.372,16.0942,8.347
Argentina,Latin America & Caribbean,High income: nonOECD,2016,17.383,7.626,,558.0,12790.2,70.969,9.7,76.221,15.9281,8.016
Argentina,Latin America & Caribbean,High income: nonOECD,2015,17.548,7.638,,595.0,13789.1,68.0431,10.2,76.068,15.7606,7.643
Argentina,Latin America & Caribbean,High income: nonOECD,2014,17.698,7.651,3074.7,526.0,12334.8,64.7,10.7,75.913,15.5916,7.268
Argentina,Latin America & Caribbean,High income: nonOECD,2013,17.831,7.665,2967.38,552.0,13080.3,59.9,11.3,75.756,15.4212,7.1
Argentina,Latin America & Caribbean,High income: nonOECD,2012,17.949,7.68,3000.6,546.0,13082.7,55.8,11.8,75.598,15.2495,7.217
Argentina,Latin America & Caribbean,High income: nonOECD,2011,18.055,7.694,2929.08,530.0,12848.9,51.0,12.4,75.439,15.0772,7.179
Argentina,Latin America & Caribbean,High income: nonOECD,2010,18.154,7.708,2877.65,424.0,10386.0,45.0,12.9,75.278,14.9043,7.714
Argentina,Latin America & Caribbean,High income: nonOECD,2009,18.252,7.722,2730.12,333.0,8225.14,34.0,13.3,75.116,14.7926,8.645
Argentina,Latin America & Caribbean,High income: nonOECD,2008,18.355,7.735,2772.84,362.0,9020.87,28.1126,13.7,74.952,14.6455,7.837
Argentina,Latin America & Caribbean,High income: nonOECD,2007,18.469,7.749,2455.66,288.0,7245.45,25.9466,14.0,74.787,14.5008,8.47
Argentina,Latin America & Caribbean,High income: nonOECD,2006,18.596,7.762,2374.1,233.0,5919.01,20.9272,14.4,74.62,14.3567,10.077
Argentina,Latin America & Caribbean,High income: nonOECD,2005,18.735,7.775,2408.43,199.0,5109.85,17.7206,14.8,74.451,14.2117,11.506
Argentina,Latin America & Caribbean,High income: nonOECD,2004,18.879,7.788,2293.31,165.0,4277.72,16.0367,15.3,74.28,14.0652,13.522
Argentina,Latin America & Caribbean,High income: nonOECD,2003,19.026,7.802,2180.33,128.0,3349.81,11.9137,15.8,74.107,13.9175,15.36
Argentina,Latin America & Caribbean,High income: nonOECD,2002,19.175,7.815,2014.48,97.724,2593.4,10.8821,16.3,73.932,13.7691,19.59
Argentina,Latin America & Caribbean,High income: nonOECD,2001,19.328,7.83,2120.58,269.0,7208.37,9.78081,16.9,73.755,13.6207,17.32
Argentina,Latin America & Caribbean,High income: nonOECD,2000,19.499,7.845,2088.81,284.0,7708.1,7.03868,17.5,73.576,13.4728,15.0
Argentina,Latin America & Caribbean,High income: nonOECD,1999,19.702,7.862,2033.77,284.0,7774.74,3.28448,18.2,73.396,13.3253,14.05
Argentina,Latin America & Caribbean,High income: nonOECD,1998,19.945,7.879,1967.25,299.0,8289.51,0.830767,18.9,73.213,13.1778,12.65
Argentina,Latin America & Caribbean,High income: nonOECD,1997,20.229,7.898,1848.0,293.0,8213.13,0.28034,19.7,73.029,13.0294,14.82
Argentina,Latin America & Caribbean,High income: nonOECD,1996,20.545,7.92,1728.12,272.0,7721.35,0.141955,20.5,72.843,12.8792,17.11
Argentina,Latin America & Caribbean,High income: nonOECD,1995,20.881,7.946,1648.9,258.0,7408.71,0.0862771,21.5,72.651,12.7264,18.8
Argentina,Latin America & Caribbean,High income: nonOECD,1994,21.214,7.979,1576.77,257.0,7483.14,0.043706,22.4,72.453,12.5709,11.76
Argentina,Latin America & Caribbean,High income: nonOECD,1993,21.526,8.018,1496.9,237.0,6969.12,0.0295271,23.3,72.246,12.4128,10.1
Argentina,Latin America & Caribbean,High income: nonOECD,1992,21.802,8.063,1410.38,229.0,6823.54,0.00299287,24.2,72.032,12.2518,6.36
Argentina,Latin America & Caribbean,High income: nonOECD,1991,22.036,8.112,1347.59,190.0,5735.36,,24.9,71.813,12.0872,5.44
Argentina,Latin America & Caribbean,High income: nonOECD,1990,22.226,8.163,1303.98,141.0,4333.48,0.0,25.3,71.594,11.919,
Argentina,Latin America & Caribbean,High income: nonOECD,1989,22.372,8.209,1320.36,76.6369,2383.87,,25.5,71.384,11.7471,
Argentina,Latin America & Caribbean,High income: nonOECD,1988,22.493,8.249,1452.31,126.0,3985.19,,25.6,71.186,11.572,
Argentina,Latin America & Caribbean,High income: nonOECD,1987,22.606,8.281,1413.85,111.0,3562.88,,25.7,71.001,11.3949,
Argentina,Latin America & Caribbean,High income: nonOECD,1986,22.727,8.307,1330.37,111.0,3613.62,,26.1,70.825,11.2176,
Argentina,Latin America & Caribbean,High income: nonOECD,1985,22.889,8.331,1288.87,88.4167,2926.13,,27.0,70.65,11.0412,
Argentina,Latin America & Caribbean,High income: nonOECD,1984,23.128,8.361,1300.8,79.092,2659.71,,28.2,70.466,10.8661,
Argentina,Latin America & Caribbean,High income: nonOECD,1983,23.451,8.402,1259.17,104.0,3553.38,,29.9,70.262,10.6925,
Argentina,Latin America & Caribbean,High income: nonOECD,1982,23.846,8.457,1208.67,84.3075,2927.9,,31.8,70.033,10.5217,
Argentina,Latin America & Caribbean,High income: nonOECD,1981,24.288,8.525,1197.59,78.6768,2776.32,,34.2,69.777,10.355,
Argentina,Latin America & Caribbean,High income: nonOECD,1980,24.718,8.601,1243.63,76.9619,2758.84,,37.0,69.496,10.1935,
Armenia,Europe & Central Asia,Lower middle income,2018,,,,12.4331,4212.07,,11.0,,103.68,17.712
Armenia,Europe & Central Asia,Lower middle income,2017,14.298,9.862,,11.5275,3914.5,64.7449,11.6,74.797,103.436,17.827
Armenia,Europe & Central Asia,Lower middle income,2016,14.568,9.849,,10.5461,3591.83,64.346,12.2,74.64,103.131,17.617
Armenia,Europe & Central Asia,Lower middle income,2015,14.795,9.823,,10.5533,3607.3,59.1024,12.8,74.467,102.759,18.261
Armenia,Europe & Central Asia,Lower middle income,2014,14.979,9.796,1961.61,11.6095,3986.23,54.6228,13.5,74.273,102.297,17.498
Armenia,Europe & Central Asia,Lower middle income,2013,15.125,9.774,1931.26,11.1215,3838.19,41.9,14.2,74.056,101.777,16.179
Armenia,Europe & Central Asia,Lower middle income,2012,15.232,9.761,1892.01,10.6193,3681.86,37.5,14.9,73.82,101.308,17.31
Armenia,Europe & Central Asia,Lower middle income,2011,15.297,9.753,1807.03,10.1421,3525.8,32.0,15.7,73.572,101.038,18.443
Armenia,Europe & Central Asia,Lower middle income,2010,15.304,9.739,1726.26,9.26028,3218.37,25.0,16.5,73.331,101.065,19.008
Armenia,Europe & Central Asia,Lower middle income,2009,15.233,9.699,1661.3,8.64794,2994.34,15.3,17.4,73.118,101.443,18.74
Armenia,Europe & Central Asia,Lower middle income,2008,15.08,9.621,1669.41,11.662,4010.86,6.21,18.3,72.946,102.129,16.368
Armenia,Europe & Central Asia,Lower middle income,2007,14.855,9.502,1773.16,9.2063,3139.28,6.02125,19.3,72.815,103.007,9.812
Armenia,Europe & Central Asia,Lower middle income,2006,14.572,9.346,1639.79,6.38445,2158.14,5.63179,20.2,72.716,103.91,10.281
Armenia,Europe & Central Asia,Lower middle income,2005,14.244,9.168,1521.5,4.90047,1643.75,5.25298,21.3,72.626,104.716,10.8
Armenia,Europe & Central Asia,Lower middle income,2004,13.884,8.986,1440.32,3.57662,1191.92,4.89901,22.4,72.513,105.399,11.216
Armenia,Europe & Central Asia,Lower middle income,2003,13.524,8.824,1320.44,2.80706,930.127,4.57522,23.5,72.348,106.004,11.233
Armenia,Europe & Central Asia,Lower middle income,2002,13.208,8.697,1236.33,2.37634,783.241,1.96041,24.6,72.112,106.568,11.517
Armenia,Europe & Central Asia,Lower middle income,2001,12.98,8.612,1269.22,2.11847,694.423,1.63109,25.8,71.8,107.154,11.439
Armenia,Europe & Central Asia,Lower middle income,2000,12.91,8.575,1297.57,1.91156,622.742,1.30047,27.1,71.409,107.818,11.253
Armenia,Europe & Central Asia,Lower middle income,1999,13.062,8.583,1307.53,1.84548,597.433,0.970738,28.4,70.944,108.501,11.2
Armenia,Europe & Central Asia,Lower middle income,1998,13.457,8.622,1308.59,1.89373,609.172,0.128659,29.7,70.434,109.192,9.4
Armenia,Europe & Central Asia,Lower middle income,1997,14.092,8.674,1509.05,1.63949,523.283,0.111651,31.1,69.912,110.049,10.8
Armenia,Europe & Central Asia,Lower middle income,1996,14.947,8.728,1219.93,1.59697,504.059,0.0945729,32.5,69.404,111.283,9.3
Armenia,Europe & Central Asia,Lower middle income,1995,15.991,8.769,1050.24,1.46832,456.375,0.0527431,34.0,68.938,113.008,6.7
Armenia,Europe & Central Asia,Lower middle income,1994,17.172,8.785,1045.48,1.31516,400.515,0.00911701,35.5,68.538,115.338,6.6
Armenia,Europe & Central Asia,Lower middle income,1993,18.41,8.769,1195.03,1.20131,357.203,,37.0,68.218,118.128,5.3
Armenia,Europe & Central Asia,Lower middle income,1992,19.627,8.716,1962.64,1.27258,369.633,,38.6,67.99,120.928,1.8
Armenia,Europe & Central Asia,Lower middle income,1991,20.764,8.619,2689.67,2.06853,590.121,,40.2,67.87,123.121,1.6
Armenia,Europe & Central Asia,Lower middle income,1990,21.768,8.473,2722.59,2.25684,637.855,0.0,41.8,67.879,124.277,
Armenia,Europe & Central Asia,Lower middle income,1989,22.609,8.273,,,,,43.5,68.038,124.218,
Armenia,Europe & Central Asia,Lower middle income,1988,23.292,8.028,,,,,49.0,68.332,123.1,
Armenia,Europe & Central Asia,Lower middle income,1987,23.826,7.751,,,,,46.7,68.732,121.249,
Armenia,Europe & Central Asia,Lower middle income,1986,24.207,7.457,,,,,48.5,69.205,119.152,
Armenia,Europe & Central Asia,Lower middle income,1985,24.431,7.166,,,,,50.2,69.698,117.174,
Armenia,Europe & Central Asia,Lower middle income,1984,24.502,6.899,,,,,51.9,70.15,115.406,
Armenia,Europe & Central Asia,Lower middle income,1983,24.446,6.671,,,,,53.8,70.519,113.755,
Armenia,Europe & Central Asia,Lower middle income,1982,24.297,6.489,,,,,55.8,70.776,112.177,
Armenia,Europe & Central Asia,Lower middle income,1981,24.082,6.36,,,,,57.8,70.91,110.576,
Armenia,Europe & Central Asia,Lower middle income,1980,23.823,6.274,,,,,59.8,70.937,108.878,
Aruba,Latin America & Caribbean,High income: nonOECD,2018,,,,,,,,,588.028,
Aruba,Latin America & Caribbean,High income: nonOECD,2017,11.532,8.907,,2.70056,25630.3,97.17,,76.01,585.367,
Aruba,Latin America & Caribbean,High income: nonOECD,2016,11.404,8.765,,2.64693,25239.6,93.5425,,75.868,582.622,
Aruba,Latin America & Caribbean,High income: nonOECD,2015,11.281,8.627,,2.69162,25796.4,88.6612,,75.725,579.672,
Aruba,Latin America & Caribbean,High income: nonOECD,2014,11.179,8.488,,2.64972,25533.6,83.78,,75.583,576.522,
Aruba,Latin America & Caribbean,High income: nonOECD,2013,11.111,8.347,,2.58156,25025.1,78.9,,75.441,573.106,
Aruba,Latin America & Caribbean,High income: nonOECD,2012,11.09,8.205,,2.53464,24713.7,74.0,,75.299,569.778,
Aruba,Latin America & Caribbean,High income: nonOECD,2011,11.123,8.061,,2.54972,24986.0,69.0,,75.158,566.922,
Aruba,Latin America & Caribbean,High income: nonOECD,2010,11.214,7.918,,2.3905,23512.6,62.0,,75.017,564.828,
Aruba,Latin America & Caribbean,High income: nonOECD,2009,11.361,7.78,,2.49888,24630.5,58.0,,74.872,563.639,
Aruba,Latin America & Caribbean,High income: nonOECD,2008,11.556,7.648,,2.74525,27084.7,52.0,,74.725,563.1,
Aruba,Latin America & Caribbean,High income: nonOECD,2007,11.788,7.527,,2.61508,25835.1,30.9,,74.576,562.344,
Aruba,Latin America & Caribbean,High income: nonOECD,2006,12.053,7.418,,2.42458,24045.3,28.0,,74.429,560.189,
Aruba,Latin America & Caribbean,High income: nonOECD,2005,12.348,7.32,,2.33073,23300.0,25.4,,74.287,555.728,
Aruba,Latin America & Caribbean,High income: nonOECD,2004,12.667,7.233,,2.22849,22570.0,23.0,,74.156,548.539,
Aruba,Latin America & Caribbean,High income: nonOECD,2003,13.01,7.154,,2.02123,20833.8,20.8,,74.038,538.983,
Aruba,Latin America & Caribbean,High income: nonOECD,2002,13.375,7.084,,1.94134,20436.9,18.8,,73.937,527.733,
Aruba,Latin America & Caribbean,High income: nonOECD,2001,13.762,7.022,,1.92011,20669.0,17.1,,73.853,516.1,
Aruba,Latin America & Caribbean,High income: nonOECD,2000,14.173,6.971,,1.87345,20620.7,15.4428,,73.787,504.739,
Aruba,Latin America & Caribbean,High income: nonOECD,1999,14.615,6.934,,1.7228,19356.2,4.50618,,73.738,494.472,
Aruba,Latin America & Caribbean,High income: nonOECD,1998,15.09,6.915,,1.6651,19078.3,,,73.7,484.872,
Aruba,Latin America & Caribbean,High income: nonOECD,1997,15.598,6.911,,1.53194,17927.7,,,73.671,474.728,
Aruba,Latin America & Caribbean,High income: nonOECD,1996,16.132,6.922,,1.37996,16586.1,2.76838,,73.646,462.222,
Aruba,Latin America & Caribbean,High income: nonOECD,1995,16.691,6.943,,1.32047,16439.4,,,73.622,446.244,
Aruba,Latin America & Caribbean,High income: nonOECD,1994,17.27,6.973,,1.24569,16241.0,,,73.598,426.111,
Aruba,Latin America & Caribbean,High income: nonOECD,1993,17.859,7.005,,1.08298,14936.8,,,73.573,402.8,
Aruba,Latin America & Caribbean,High income: nonOECD,1992,18.446,7.034,,0.958463,14046.5,,,73.544,379.083,
Aruba,Latin America & Caribbean,High income: nonOECD,1991,19.021,7.054,,0.872139,13496.0,,,73.509,359.011,
Aruba,Latin America & Caribbean,High income: nonOECD,1990,19.571,7.059,,0.764887,12307.3,0.0,,73.468,345.272,
Aruba,Latin America & Caribbean,High income: nonOECD,1989,20.089,7.043,,0.695304,11392.5,,,73.425,339.067,
Aruba,Latin America & Caribbean,High income: nonOECD,1988,20.57,7.005,,0.596424,9764.79,,,73.378,339.328,
Aruba,Latin America & Caribbean,High income: nonOECD,1987,21.008,6.948,,0.487602,7885.8,,,73.325,343.517,
Aruba,Latin America & Caribbean,High income: nonOECD,1986,21.397,6.873,,0.405463,6472.5,,,73.262,348.022,
Aruba,Latin America & Caribbean,High income: nonOECD,1985,21.726,6.785,,,,,,73.181,350.144,
Aruba,Latin America & Caribbean,High income: nonOECD,1984,21.989,6.693,,,,,,73.071,349.089,
Aruba,Latin America & Caribbean,High income: nonOECD,1983,22.187,6.602,,,,,,72.929,345.561,
Aruba,Latin America & Caribbean,High income: nonOECD,1982,22.329,6.519,,,,,,72.751,340.806,
Aruba,Latin America & Caribbean,High income: nonOECD,1981,22.424,6.444,,,,,,72.538,336.483,
Aruba,Latin America & Caribbean,High income: nonOECD,1980,22.472,6.376,,,,,,72.293,333.867,
Australia,East Asia & Pacific,High income: OECD,2018,,,,1430.0,57305.3,,3.1,,3.24913,5.387
Australia,East Asia & Pacific,High income: OECD,2017,12.4,6.5,,1330.0,54093.6,86.545,3.1,82.4976,3.19836,5.594
Australia,East Asia & Pacific,High income: OECD,2016,12.9,6.6,,1210.0,50020.0,86.54,3.2,82.4488,3.14494,5.711
Australia,East Asia & Pacific,High income: OECD,2015,12.9,6.6,,1350.0,56748.4,84.5605,3.2,82.4,3.10011,6.056
Australia,East Asia & Pacific,High income: OECD,2014,13.2,6.6,10071.4,1470.0,62510.8,84.0,3.3,82.3,3.05581,6.078
Australia,East Asia & Pacific,High income: OECD,2013,13.3,6.4,10220.9,1580.0,68150.1,83.4535,3.5,82.1488,3.01057,5.663
Australia,East Asia & Pacific,High income: OECD,2012,13.7,6.6,10407.7,1550.0,68012.1,79.0,3.6,82.0463,2.9592,5.224
Australia,East Asia & Pacific,High income: OECD,2011,13.6,6.6,10627.3,1400.0,62517.8,79.4877,3.8,81.8951,2.90799,5.081
Australia,East Asia & Pacific,High income: OECD,2010,13.7,6.5,10726.9,1150.0,52022.1,76.0,4.0,81.6951,2.86786,5.211
Australia,East Asia & Pacific,High income: OECD,2009,13.9,6.5,10791.6,928.0,42772.4,74.25,4.2,81.5439,2.82359,5.561
Australia,East Asia & Pacific,High income: OECD,2008,14.0,6.7,10749.1,1050.0,49601.7,71.67,4.4,81.3951,2.76599,4.234
Australia,East Asia & Pacific,High income: OECD,2007,14.1,6.7,10972.9,853.0,40960.1,69.45,4.5,81.2927,2.71112,4.377
